id,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
9279124,8480,APARTMENT,APARTMENT,207000,2,70,1,0,0,1,4,0,0,0,,0,AS_NEW
9402847,8301,APARTMENT,APARTMENT,595000,3,110,1,0,0,1,3,0,0,0,,0,AS_NEW
9095690,2630,HOUSE,MANSION,695000,5,444,1,0,1,0,0,1,150,397,2,0,GOOD
9380222,2560,HOUSE,HOUSE,330000,3,,1,0,0,1,20,1,76,240,4,0,JUST_RENOVATED
9267776,1080,APARTMENT,APARTMENT,220000,2,80,1,0,0,1,10,0,0,0,4,0,GOOD
9183952,3472,HOUSE,HOUSE,239000,3,180,1,0,0,1,35,0,0,1096,3,0,TO_BE_DONE_UP
9421975,1050,APARTMENT,APARTMENT,1300000,3,240,1,0,0,1,48,0,0,0,2,0,AS_NEW
9329841,1030,APARTMENT,DUPLEX,299000,2,88,0,0,0,1,6,1,1100,0,2,0,AS_NEW
9413839,1050,APARTMENT,APARTMENT,400000,1,70,1,0,0,1,21,0,0,0,2,0,AS_NEW
9430470,1060,HOUSE,HOUSE,590000,4,218,0,0,0,0,0,1,10,81,2,0,TO_RENOVATE
9327680,9940,HOUSE,HOUSE,370000,4,554,1,0,0,1,40,1,216,554,3,0,AS_NEW
9384348,1770,HOUSE,VILLA,429000,3,200,1,0,1,1,25,1,433,563,4,0,AS_NEW
9413563,9920,APARTMENT,APARTMENT,245000,2,88,1,0,0,1,0,1,0,0,,0,AS_NEW
9415526,3500,APARTMENT,APARTMENT,452350,2,130,0,0,0,1,24,0,0,0,2,0,AS_NEW
8214783,1000,HOUSE,MIXED_USE_BUILDING,5585000,6,600,0,0,0,0,0,0,0,600,2,0,JUST_RENOVATED
9407834,3550,HOUSE,HOUSE,329000,3,165,0,0,0,0,0,0,0,1100,4,0,GOOD
9348549,6280,HOUSE,HOUSE,265000,4,,1,0,0,1,0,0,0,627,3,0,AS_NEW
9414245,4100,HOUSE,HOUSE,199000,2,,0,0,0,0,0,0,0,461,3,0,GOOD
9318571,1080,HOUSE,MIXED_USE_BUILDING,390000,3,197,1,0,0,1,12,1,40,216,2,0,GOOD
9433798,2070,HOUSE,HOUSE,289000,4,169,1,0,0,0,0,0,0,196,2,0,GOOD
9036159,6220,APARTMENT,APARTMENT,194000,2,97,0,0,0,0,0,0,0,0,,0,AS_NEW
9402202,6887,HOUSE,HOUSE,115000,2,,0,0,0,0,0,0,0,116,4,0,TO_BE_DONE_UP
9287696,8300,APARTMENT,APARTMENT,545000,2,75,0,0,0,0,0,0,0,0,2,0,GOOD
9275269,7712,HOUSE,HOUSE,89000,2,85,0,0,0,0,0,0,0,0,,0,TO_RENOVATE
9374426,4460,HOUSE,FARMHOUSE,310000,4,500,1,0,0,1,40,1,450,930,3,0,TO_RENOVATE
9392037,2200,HOUSE,HOUSE,259000,3,142,1,0,0,0,0,0,0,574,4,0,GOOD
9419480,1500,APARTMENT,APARTMENT,242500,1,75,1,0,0,1,18,0,0,0,2,0,GOOD
8619359,7170,APARTMENT,APARTMENT,215000,3,158,1,0,0,1,7,0,0,0,,0,JUST_RENOVATED
9239569,1090,APARTMENT,APARTMENT,199000,2,89,1,0,0,1,5,0,0,0,2,0,AS_NEW
9416476,5310,HOUSE,HOUSE,275000,2,121,1,0,0,1,16,1,271,344,2,0,GOOD
9296363,8400,APARTMENT,APARTMENT,310000,2,102,0,0,0,0,0,1,44,0,2,1,AS_NEW
9361524,3530,APARTMENT,APARTMENT,129000,2,75,1,0,0,1,0,0,0,0,,0,TO_RENOVATE
9125577,4280,APARTMENT,FLAT_STUDIO,125000,1,71,1,0,0,0,0,0,0,0,4,0,GOOD
9332942,7012,HOUSE,HOUSE,135000,2,,1,0,0,0,0,0,0,0,2,0,AS_NEW
8899705,1570,APARTMENT,TRIPLEX,129000,3,164,1,0,0,0,0,0,0,0,3,0,GOOD
9416701,9620,HOUSE,MIXED_USE_BUILDING,498000,4,284,1,0,0,0,0,0,0,369,2,0,GOOD
9240489,2100,APARTMENT,APARTMENT,174900,3,85,1,0,0,1,2,0,0,0,,0,TO_BE_DONE_UP
9311782,6940,HOUSE,HOUSE,285000,3,250,1,0,0,1,30,1,2480,2480,4,0,TO_BE_DONE_UP
9433559,9100,APARTMENT,APARTMENT,315000,3,125,1,0,0,1,8,0,0,0,2,0,AS_NEW
9324659,8400,APARTMENT,FLAT_STUDIO,178000,1,37,1,1,0,0,0,0,0,0,2,0,GOOD
9415599,1640,HOUSE,VILLA,895000,5,264,1,0,0,1,0,1,560,1048,4,0,GOOD
9321937,9000,APARTMENT,APARTMENT,210000,1,60,1,0,0,0,0,0,0,0,,0,AS_NEW
9401202,4280,APARTMENT,GROUND_FLOOR,175000,2,76,1,0,0,0,0,0,0,0,3,0,GOOD
9181194,6061,HOUSE,VILLA,185000,7,220,1,0,0,1,10,1,400,400,,0,TO_RENOVATE
8173899,8820,APARTMENT,APARTMENT,178000,2,90,1,0,0,0,0,0,0,0,,0,AS_NEW
9361271,1300,HOUSE,HOUSE,580000,6,331,1,0,0,1,27,1,599,499,4,0,GOOD
9416908,1040,APARTMENT,APARTMENT,600000,3,175,1,0,0,1,8,0,0,0,2,0,TO_BE_DONE_UP
9280642,7190,HOUSE,COUNTRY_COTTAGE,295000,2,150,1,0,0,1,50,1,700,988,4,0,TO_BE_DONE_UP
9002667,4020,HOUSE,VILLA,387000,4,209,1,0,0,1,35,1,590,879,4,0,AS_NEW
9417434,9170,HOUSE,HOUSE,159000,5,,0,0,0,0,0,0,0,510,4,0,TO_RENOVATE
9380108,2180,HOUSE,HOUSE,279000,2,114,1,0,0,0,0,1,128,236,2,0,GOOD
9129105,7700,APARTMENT,APARTMENT,178500,1,87,0,0,0,1,9,1,31,0,,0,AS_NEW
9175889,4520,APARTMENT,DUPLEX,275000,3,132,1,0,0,1,64,0,0,0,4,0,AS_NEW
8963367,7130,HOUSE,HOUSE,90000,2,116,1,0,0,0,0,0,0,33,2,0,TO_BE_DONE_UP
9291179,8850,HOUSE,VILLA,350000,3,118,1,0,0,0,0,0,0,445,4,0,GOOD
9367012,9190,HOUSE,HOUSE,315000,3,199,0,0,0,1,0,0,0,400,2,0,GOOD
9413456,8670,APARTMENT,APARTMENT,265000,2,,0,0,0,1,0,0,0,0,,0,JUST_RENOVATED
8674081,9900,APARTMENT,APARTMENT,185000,1,62,1,0,0,1,22,1,0,0,4,0,AS_NEW
9406066,4101,HOUSE,HOUSE,249000,5,270,1,0,0,1,60,0,0,230,2,0,AS_NEW
9417129,1800,APARTMENT,APARTMENT,285000,3,110,1,0,0,0,0,0,0,0,2,0,AS_NEW
9094027,7864,HOUSE,VILLA,70000,2,85,1,0,0,1,0,1,0,746,4,0,GOOD
9285522,8670,APARTMENT,APARTMENT,330000,3,,0,0,0,1,0,1,0,0,,0,AS_NEW
8888431,3971,HOUSE,MANSION,299000,4,165,1,0,0,0,0,1,0,423,3,0,AS_NEW
9415980,9140,HOUSE,HOUSE,265000,4,225,1,0,0,1,30,1,63,200,2,0,AS_NEW
9244010,8200,HOUSE,APARTMENT_BLOCK,475000,6,,1,1,0,0,0,0,0,282,2,0,AS_NEW
9384544,1200,APARTMENT,APARTMENT,645000,3,178,1,0,0,1,25,0,0,0,2,0,GOOD
9417552,5590,APARTMENT,APARTMENT,119000,1,50,1,0,0,0,0,0,0,0,,0,GOOD
9023857,7000,APARTMENT,APARTMENT,290491,3,135,1,0,0,1,19,0,0,0,,0,AS_NEW
9394782,3590,HOUSE,HOUSE,349000,6,283,1,0,0,1,27,0,0,1493,,0,GOOD
9129895,3290,HOUSE,HOUSE,375000,3,295,1,0,0,0,0,1,0,740,4,0,GOOD
9234928,8870,APARTMENT,APARTMENT,195000,2,240,1,0,0,1,0,0,0,0,,0,GOOD
9279858,7850,HOUSE,HOUSE,249000,3,178,1,0,0,1,38,1,300,1046,3,0,TO_BE_DONE_UP
8965288,7700,HOUSE,HOUSE,395000,7,,1,0,0,1,0,0,0,168,2,0,GOOD
9250870,1200,HOUSE,APARTMENT_BLOCK,1195000,5,302,1,0,0,1,10,0,0,0,2,0,AS_NEW
9234269,8630,APARTMENT,APARTMENT,149000,1,50,1,0,0,0,0,0,0,0,,0,AS_NEW
9409728,8310,HOUSE,HOUSE,585000,5,245,0,0,0,0,0,0,0,608,,0,AS_NEW
9427574,2000,APARTMENT,APARTMENT,495000,3,119,1,0,0,1,15,0,0,0,2,0,AS_NEW
9173113,7012,HOUSE,HOUSE,280000,3,175,1,0,0,0,0,0,0,0,3,0,AS_NEW
9358589,1000,APARTMENT,GROUND_FLOOR,510000,2,155,1,0,0,1,15,1,45,0,2,0,AS_NEW
9268428,3520,HOUSE,HOUSE,219000,4,,1,0,0,0,0,0,0,584,3,0,TO_RENOVATE
8934691,7864,HOUSE,HOUSE,350000,4,205,1,0,0,0,0,1,190,286,2,0,AS_NEW
9319925,8400,APARTMENT,FLAT_STUDIO,260000,0,47,1,0,0,1,2,0,0,0,2,0,GOOD
9404265,2060,APARTMENT,APARTMENT,249000,2,135,1,0,0,1,25,0,0,0,4,0,TO_BE_DONE_UP
9196552,8400,APARTMENT,GROUND_FLOOR,180000,2,86,1,0,0,0,0,1,0,0,2,0,GOOD
9317809,2630,HOUSE,VILLA,939000,5,295,1,0,1,0,0,0,0,843,4,1,AS_NEW
9352573,8450,APARTMENT,APARTMENT,210000,2,79,1,0,0,0,0,0,0,0,,0,AS_NEW
9381113,9000,HOUSE,HOUSE,189500,2,85,0,0,0,0,0,0,0,56,,0,TO_RENOVATE
9305859,1500,APARTMENT,APARTMENT,225000,2,110,1,0,0,0,0,0,0,0,2,0,GOOD
9144441,2610,HOUSE,VILLA,1620000,6,660,1,0,1,0,0,0,0,1352,4,0,GOOD
9282491,9870,HOUSE,HOUSE,179000,2,125,1,0,0,0,0,1,0,186,,0,TO_BE_DONE_UP
9265230,1430,HOUSE,HOUSE,295000,4,200,1,0,0,1,0,1,0,463,3,0,GOOD
9035721,8470,APARTMENT,APARTMENT,510000,3,140,0,0,0,0,0,0,0,0,,0,AS_NEW
7847793,7100,HOUSE,HOUSE,140000,5,275,0,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9331292,2000,APARTMENT,APARTMENT,219000,1,64,1,0,0,0,0,0,0,0,2,0,GOOD
9371578,6000,APARTMENT,APARTMENT,135000,2,87,0,0,0,0,0,0,0,0,2,0,GOOD
9333993,6720,HOUSE,HOUSE,240000,4,185,1,0,0,1,0,1,0,398,3,0,GOOD
9405374,9100,APARTMENT,APARTMENT,319000,3,115,1,0,0,1,9,0,0,0,,0,JUST_RENOVATED
9274469,7742,HOUSE,HOUSE,295000,4,180,1,0,0,1,70,1,1400,1830,4,0,JUST_RENOVATED
9361340,8301,APARTMENT,APARTMENT,595000,1,65,0,1,0,0,0,0,0,0,,0,AS_NEW
9436970,2020,HOUSE,HOUSE,845000,6,1382,1,0,0,0,0,0,0,757,2,0,TO_RENOVATE
9367784,2321,HOUSE,COUNTRY_COTTAGE,995000,2,240,1,0,1,0,0,0,0,34000,4,0,GOOD
9223252,6500,APARTMENT,APARTMENT,198000,2,109,0,0,0,1,0,0,0,0,3,0,AS_NEW
9266725,1480,HOUSE,VILLA,595000,3,219,1,0,0,1,1,1,1871,1991,4,0,AS_NEW
9371316,7730,HOUSE,HOUSE,135000,2,,0,0,0,1,0,0,0,270,3,0,TO_BE_DONE_UP
9374113,8000,APARTMENT,DUPLEX,299000,2,131,1,0,0,0,0,0,0,0,2,0,AS_NEW
9270037,2140,HOUSE,HOUSE,375000,2,170,1,0,0,1,0,0,0,65,2,0,AS_NEW
8992291,9300,HOUSE,APARTMENT_BLOCK,400000,4,70,1,0,0,1,0,0,0,200,2,0,TO_BE_DONE_UP
9105932,4500,APARTMENT,APARTMENT,219000,2,105,0,0,0,1,20,0,0,0,,0,AS_NEW
9210672,5004,HOUSE,MIXED_USE_BUILDING,450000,6,272,1,0,0,1,40,0,0,233,3,0,TO_RENOVATE
9201637,3080,HOUSE,HOUSE,1325000,3,250,1,0,0,1,0,0,0,560,4,0,AS_NEW
9295480,4101,HOUSE,HOUSE,199000,3,134,1,0,0,1,21,1,75,158,2,0,GOOD
9397774,1080,APARTMENT,LOFT,420000,2,155,1,0,0,1,25,0,0,0,2,0,AS_NEW
9364552,9968,HOUSE,HOUSE,249500,4,132,1,0,0,0,0,1,600,740,4,0,TO_BE_DONE_UP
9435463,7370,APARTMENT,GROUND_FLOOR,182500,2,90,1,0,0,1,38,0,0,0,3,0,AS_NEW
9209993,1140,APARTMENT,APARTMENT,249000,3,115,1,0,0,1,11,0,0,0,2,0,AS_NEW
9433374,9150,HOUSE,HOUSE,299000,3,209,1,0,0,0,0,0,0,309,3,0,GOOD
9349040,9300,APARTMENT,APARTMENT,215000,2,,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9338578,8000,HOUSE,HOUSE,339000,3,129,0,0,0,0,0,0,0,48,2,0,GOOD
9322913,6238,HOUSE,HOUSE,250000,4,250,1,0,0,1,40,1,250,380,2,0,GOOD
9304332,1210,APARTMENT,APARTMENT,169000,1,86,1,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9435068,5670,HOUSE,HOUSE,210000,3,,1,0,1,1,25,0,0,1500,4,0,JUST_RENOVATED
9257866,5540,HOUSE,HOUSE,90000,2,140,0,0,1,0,0,1,0,0,4,0,TO_RENOVATE
9380823,2200,HOUSE,HOUSE,395000,3,250,1,0,1,1,0,0,0,484,3,0,GOOD
9414134,2275,HOUSE,HOUSE,430000,3,185,1,0,1,1,15,1,220,698,4,0,AS_NEW
9402790,3890,HOUSE,HOUSE,267647,3,126,1,0,0,0,0,1,0,595,3,0,AS_NEW
8476342,8793,APARTMENT,GROUND_FLOOR,219500,2,74,1,0,0,1,11,0,0,0,4,0,AS_NEW
9285167,1380,HOUSE,HOUSE,585000,3,160,1,0,1,1,60,1,900,1250,4,0,GOOD
9329048,4140,APARTMENT,GROUND_FLOOR,203080,2,98,1,0,0,1,13,0,0,0,3,0,GOOD
9338283,2850,HOUSE,HOUSE,355000,6,260,1,0,0,0,0,0,0,260,,0,TO_RENOVATE
9287695,8300,APARTMENT,APARTMENT,550000,2,73,0,0,0,0,0,0,0,0,2,0,GOOD
9233371,1480,HOUSE,HOUSE,260000,3,120,1,0,0,1,12,0,0,127,2,0,GOOD
9384913,1861,HOUSE,VILLA,925000,5,374,1,0,0,1,0,1,1900,3642,4,0,GOOD
9254330,8800,APARTMENT,APARTMENT,139200,3,,0,0,0,0,0,0,0,0,2,0,GOOD
9257478,2950,HOUSE,HOUSE,279000,2,95,1,0,0,1,20,1,170,280,3,0,GOOD
9364826,8890,HOUSE,HOUSE,187000,3,178,1,0,0,1,0,1,0,357,,0,TO_RENOVATE
9275268,1490,APARTMENT,DUPLEX,335000,2,114,1,0,0,1,0,0,0,0,3,0,GOOD
9321532,8500,APARTMENT,APARTMENT,196900,2,,0,0,0,0,0,0,0,0,2,0,AS_NEW
9063494,3620,APARTMENT,APARTMENT,313500,2,106,1,0,0,1,10,0,0,0,,0,AS_NEW
8350493,7170,HOUSE,HOUSE,209000,4,180,1,0,1,1,0,0,0,0,2,0,AS_NEW
9416909,1150,APARTMENT,APARTMENT,600000,3,175,1,0,0,1,8,0,0,0,2,0,TO_BE_DONE_UP
9125573,4280,APARTMENT,APARTMENT,125000,1,71,1,0,0,0,0,0,0,0,4,0,GOOD
9423942,7320,APARTMENT,GROUND_FLOOR,118500,1,60,1,0,0,0,0,1,10,0,2,0,AS_NEW
9092690,9300,HOUSE,HOUSE,470000,3,,1,0,0,1,40,1,150,210,3,0,AS_NEW
9202728,9150,HOUSE,HOUSE,329000,3,157,1,0,0,1,0,0,0,607,4,0,TO_BE_DONE_UP
9400869,2040,APARTMENT,APARTMENT,195000,1,70,1,0,0,0,0,0,0,0,,0,AS_NEW
9271498,8200,APARTMENT,APARTMENT,185000,2,87,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
9374429,3300,HOUSE,EXCEPTIONAL_PROPERTY,525000,4,255,1,0,1,1,46,0,0,3044,3,0,GOOD
9418013,8780,HOUSE,HOUSE,207500,4,,0,0,0,1,0,0,0,442,3,0,TO_RENOVATE
9308870,3800,APARTMENT,APARTMENT,179000,2,64,1,0,0,0,0,0,0,0,,0,AS_NEW
9389962,8900,HOUSE,MANSION,285000,3,284,1,0,0,0,0,0,0,185,2,0,GOOD
9340352,2660,APARTMENT,APARTMENT,215000,2,80,1,0,0,1,6,0,0,0,,0,AS_NEW
8965992,2320,APARTMENT,APARTMENT,247500,2,82,1,0,0,1,8,0,0,0,2,0,GOOD
8638929,1070,APARTMENT,PENTHOUSE,339750,2,,1,0,0,0,0,0,0,0,4,0,AS_NEW
9376507,9340,HOUSE,HOUSE,419000,3,,0,0,0,0,0,0,0,2045,,0,GOOD
9345342,9470,HOUSE,HOUSE,320630,3,,0,0,0,1,0,0,0,139,2,0,AS_NEW
9340163,3920,HOUSE,APARTMENT_BLOCK,299000,5,252,1,0,0,0,0,1,0,480,4,0,TO_BE_DONE_UP
9391011,3550,HOUSE,HOUSE,249000,5,165,0,0,0,0,0,0,0,0,4,0,GOOD
9352589,1000,APARTMENT,APARTMENT,299000,2,90,1,0,0,1,9,0,0,0,,0,AS_NEW
9082013,3545,HOUSE,HOUSE,319000,3,245,0,0,0,0,0,0,0,1000,4,1,GOOD
9394730,2850,APARTMENT,DUPLEX,265000,2,140,1,0,0,0,0,0,0,0,,0,GOOD
9386040,4577,HOUSE,VILLA,490000,4,250,1,0,0,1,40,1,2600,3508,4,0,AS_NEW
9391588,4100,HOUSE,HOUSE,109000,5,160,0,0,0,0,0,0,0,100,2,0,TO_BE_DONE_UP
9295482,4802,HOUSE,BUNGALOW,390000,4,200,1,0,0,1,0,1,1492,1724,4,0,GOOD
9244276,9220,HOUSE,HOUSE,265000,3,138,1,0,0,0,0,0,0,189,2,0,AS_NEW
9294177,2800,APARTMENT,SERVICE_FLAT,189500,1,60,1,0,0,0,0,0,0,0,,0,GOOD
9338661,9308,HOUSE,HOUSE,299000,3,175,1,0,0,1,25,0,0,0,2,0,AS_NEW
7233020,8300,APARTMENT,DUPLEX,670000,3,120,0,0,0,1,0,0,0,0,,0,AS_NEW
9362612,8630,HOUSE,HOUSE,350000,3,100,0,0,0,0,0,0,0,426,3,0,GOOD
9324479,1150,APARTMENT,APARTMENT,375000,1,90,1,0,1,1,1,0,0,0,2,0,JUST_RENOVATED
9355707,3520,HOUSE,HOUSE,220000,4,156,0,0,0,0,0,0,0,980,3,0,TO_RENOVATE
9247909,2970,HOUSE,CHALET,76000,1,70,1,0,0,0,0,0,0,210,4,0,GOOD
9163653,7090,HOUSE,HOUSE,295000,3,170,1,0,0,0,0,0,0,500,3,0,GOOD
9390548,4860,APARTMENT,APARTMENT,150000,2,,1,0,0,0,0,0,0,0,3,0,AS_NEW
9282525,1495,HOUSE,HOUSE,640000,5,300,1,0,0,1,0,0,0,2420,4,0,AS_NEW
9394696,1831,APARTMENT,APARTMENT,289000,2,90,1,0,0,1,15,1,60,0,2,0,AS_NEW
9415843,2000,HOUSE,APARTMENT_BLOCK,2390000,12,940,1,0,0,1,0,0,0,0,2,0,GOOD
9294281,5000,HOUSE,HOUSE,250000,3,145,1,0,0,1,0,0,0,466,3,0,TO_BE_DONE_UP
9207493,8000,APARTMENT,APARTMENT,198000,1,65,1,0,0,1,5,0,0,0,,0,GOOD
9418120,1060,APARTMENT,DUPLEX,358000,2,125,1,0,0,1,8,0,0,0,2,0,AS_NEW
9357515,2490,HOUSE,VILLA,1195000,5,678,1,0,1,1,31,1,0,1373,4,0,AS_NEW
9406069,7000,HOUSE,HOUSE,269000,3,110,1,0,0,1,11,1,75,130,3,0,AS_NEW
9299314,2060,HOUSE,HOUSE,1250000,12,,1,0,0,1,0,0,0,0,,0,GOOD
9195352,2640,APARTMENT,APARTMENT,197000,2,64,1,0,0,0,0,0,0,0,3,0,GOOD
9409916,4130,HOUSE,EXCEPTIONAL_PROPERTY,975000,6,320,0,0,0,1,0,1,0,5000,4,0,AS_NEW
9436257,3840,HOUSE,HOUSE,119000,2,152,1,0,0,0,0,0,0,257,2,0,TO_RENOVATE
9170531,4900,APARTMENT,APARTMENT,699000,9,443,0,0,0,0,0,0,0,0,3,0,GOOD
9331758,2221,HOUSE,HOUSE,369000,4,251,0,0,0,0,0,0,0,1000,4,0,AS_NEW
9361254,2000,APARTMENT,APARTMENT,650000,3,137,1,0,0,1,0,0,0,0,2,0,AS_NEW
9358990,7110,APARTMENT,APARTMENT,135000,1,76,1,0,0,1,15,0,0,0,2,0,GOOD
9272849,3500,APARTMENT,PENTHOUSE,893150,2,169,0,0,0,1,70,0,0,0,3,0,AS_NEW
9215661,4140,HOUSE,HOUSE,295000,3,126,1,0,0,1,40,0,0,1163,4,0,GOOD
9352332,7500,HOUSE,HOUSE,139000,4,,0,0,0,0,0,0,0,300,2,0,TO_BE_DONE_UP
9426564,3500,HOUSE,MANOR_HOUSE,345000,2,220,1,0,0,0,0,1,500,500,3,0,TO_RENOVATE
9239318,5640,HOUSE,HOUSE,159000,3,,0,0,0,0,0,0,0,0,4,0,TO_RENOVATE
9382927,1050,APARTMENT,APARTMENT,279000,2,112,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
9310462,7120,HOUSE,APARTMENT_BLOCK,315000,3,115,1,0,0,1,0,0,0,0,2,0,JUST_RENOVATED
8968893,2300,HOUSE,MIXED_USE_BUILDING,249000,2,135,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
5156564,6940,HOUSE,VILLA,375000,8,292,1,0,0,1,50,1,3500,3500,4,0,AS_NEW
9334513,9402,APARTMENT,APARTMENT,214000,1,83,1,0,0,1,6,0,0,0,,0,AS_NEW
9262885,9300,APARTMENT,APARTMENT,225000,2,,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9385595,2100,APARTMENT,APARTMENT,225000,2,90,1,0,0,1,6,1,15,0,2,0,GOOD
9402029,9000,APARTMENT,APARTMENT,320000,2,90,1,0,0,1,0,0,0,0,3,0,JUST_RENOVATED
8645369,9500,APARTMENT,APARTMENT,270000,2,115,1,0,0,0,0,0,0,0,2,0,AS_NEW
9436486,3052,HOUSE,HOUSE,269000,3,130,1,0,0,0,0,1,0,534,3,0,TO_RENOVATE
9355705,1180,HOUSE,HOUSE,649000,3,140,1,0,0,1,0,0,0,285,2,0,AS_NEW
9301457,2170,APARTMENT,APARTMENT,219000,2,98,1,0,0,0,0,0,0,0,2,0,GOOD
9390932,8980,HOUSE,HOUSE,280000,3,,0,0,0,1,0,1,500,620,,0,AS_NEW
9344142,7160,HOUSE,HOUSE,199000,3,150,0,0,0,0,0,0,0,321,3,0,GOOD
9373119,1410,APARTMENT,APARTMENT,450000,2,120,1,0,0,1,19,0,0,0,3,0,AS_NEW
9275213,1210,APARTMENT,APARTMENT,179000,1,86,1,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9425481,2000,APARTMENT,APARTMENT,299000,1,78,1,0,0,1,5,0,0,0,2,0,AS_NEW
9375022,2018,APARTMENT,APARTMENT,265000,1,85,0,0,0,0,0,0,0,0,2,0,GOOD
9330530,1970,HOUSE,APARTMENT_BLOCK,450000,2,165,1,0,0,1,0,1,160,230,2,0,TO_BE_DONE_UP
9407879,8750,APARTMENT,APARTMENT,220000,1,87,1,0,0,0,0,0,0,0,,0,AS_NEW
9259291,2300,APARTMENT,GROUND_FLOOR,249000,2,,1,0,0,1,0,0,0,0,2,0,AS_NEW
9325498,1820,HOUSE,VILLA,450000,2,161,0,0,0,1,0,0,0,785,4,0,AS_NEW
8441751,1400,HOUSE,VILLA,1495000,7,500,0,0,1,1,200,1,10200,10550,4,1,AS_NEW
9392935,3530,HOUSE,HOUSE,349000,4,227,0,0,0,0,0,0,0,700,4,0,GOOD
8207442,8300,APARTMENT,APARTMENT,445000,1,62,1,0,0,1,0,0,0,0,2,1,AS_NEW
9387405,1180,APARTMENT,APARTMENT,320500,2,96,1,0,0,1,6,0,0,0,2,0,AS_NEW
9292880,1703,APARTMENT,APARTMENT,249000,2,89,1,0,0,1,0,0,0,0,3,0,AS_NEW
9158274,1070,APARTMENT,APARTMENT,149000,1,60,1,0,0,0,0,0,0,0,2,0,GOOD
9240965,1320,HOUSE,HOUSE,600000,4,270,1,0,1,1,17,1,0,2345,4,0,GOOD
9386052,7971,HOUSE,COUNTRY_COTTAGE,225000,3,115,1,0,0,1,0,1,0,1480,,0,TO_RENOVATE
9401828,3830,HOUSE,HOUSE,117000,2,70,1,0,0,0,0,0,0,207,3,0,GOOD
9374450,3070,HOUSE,HOUSE,395000,3,150,0,0,0,1,20,1,550,760,3,0,TO_BE_DONE_UP
9354924,6440,HOUSE,BUNGALOW,35000,1,,1,1,0,0,0,1,140,178,4,0,JUST_RENOVATED
9333338,8430,HOUSE,HOUSE,395000,6,,1,0,0,1,16,0,0,479,3,0,GOOD
9392498,5377,HOUSE,CHALET,220000,3,85,1,0,0,1,40,0,0,1693,4,0,AS_NEW
9239566,3580,APARTMENT,APARTMENT,145000,2,85,1,0,0,0,0,0,0,0,2,0,GOOD
9254514,3630,APARTMENT,APARTMENT,212050,2,82,0,0,0,0,0,0,0,0,,0,AS_NEW
9052083,8500,HOUSE,HOUSE,189000,2,100,1,0,0,1,11,0,0,50,1,0,JUST_RENOVATED
9250397,8820,HOUSE,HOUSE,279000,4,200,0,0,0,0,0,1,303,441,3,0,GOOD
9249017,1730,HOUSE,HOUSE,265000,2,130,1,0,0,1,0,0,0,279,2,0,GOOD
9326485,8000,HOUSE,HOUSE,640000,5,253,1,0,0,1,35,0,0,140,,0,TO_RENOVATE
9399978,9111,HOUSE,HOUSE,369000,3,144,1,0,0,0,0,0,0,361,3,0,TO_BE_DONE_UP
9415735,1090,APARTMENT,APARTMENT,150000,1,52,1,0,0,1,7,0,0,0,4,0,TO_BE_DONE_UP
9250466,4000,APARTMENT,APARTMENT,179000,2,90,1,0,0,0,0,0,0,0,4,0,AS_NEW
9386819,2800,HOUSE,APARTMENT_BLOCK,568000,5,228,1,0,0,1,45,0,0,126,2,0,GOOD
9343368,7972,HOUSE,HOUSE,250000,1,270,1,0,0,0,0,1,1750,1750,3,0,GOOD
9391310,7620,HOUSE,MIXED_USE_BUILDING,550000,0,,0,0,0,0,0,0,0,3578,4,0,GOOD
9304289,1000,HOUSE,APARTMENT_BLOCK,1090000,4,423,1,0,0,0,0,1,76,218,2,0,GOOD
9252317,2000,APARTMENT,APARTMENT,575000,4,354,1,0,1,0,0,0,0,0,2,0,GOOD
9063486,3700,APARTMENT,APARTMENT,330000,2,95,1,0,0,1,7,0,0,0,,0,AS_NEW
9361996,4430,HOUSE,HOUSE,89000,0,,0,0,0,0,0,0,0,0,,0,TO_RENOVATE
9395046,2018,APARTMENT,APARTMENT,349000,2,115,1,0,1,1,2,0,0,0,2,0,GOOD
9424094,7320,APARTMENT,APARTMENT,165000,2,84,1,0,0,0,0,1,0,0,2,0,AS_NEW
9392561,6460,HOUSE,HOUSE,335000,4,250,1,0,0,1,0,0,0,2500,3,0,AS_NEW
9413411,8620,APARTMENT,APARTMENT,210000,2,84,0,0,0,1,0,1,0,0,,0,TO_BE_DONE_UP
9338409,2660,APARTMENT,APARTMENT,219000,2,82,1,0,0,1,6,0,0,0,,0,AS_NEW
9391759,7850,HOUSE,APARTMENT_BLOCK,309000,3,,0,0,0,1,0,0,0,80,2,0,GOOD
8822489,4032,APARTMENT,APARTMENT,224000,2,92,1,0,0,1,10,1,35,0,2,0,AS_NEW
